Entry,fasta_header,BL11,BL12,BL21,BL22,CF11,CF12,CF21,CF22,POOL1,POOL2,POOL3,POOL4,S111,S112,S121,S122,S711,S712,S721,S722,Entry_name,Status,Protein_names,Gene_names,Organism,Length,Gene_ontology_biological_process,Gene_ontology_cellular_component,Gene_ontology_GO,Gene_ontology_molecular_function,Gene_ontology_IDs,EC_number,Intramembrane,Subcellular_location_CC,Topological_domain,Transmembrane,expressed,BL_mean,BL_std,CF_mean,CF_std,S1_mean,S1_std,S7_mean,S7_std,CF_BL_fc,CF_BL_p_val,S1_BL_fc,S1_BL_p_val,S7_BL_fc,S7_BL_p_val
A0A140NAL3,tr|A0A140NAL3|A0A140NAL3_ECOBD,96935.49686217029,81777.0757326656,86843.5105882982,73014.5405820833,95008.3471330781,80181.752518919,65305.310541784296,79262.9981078913,77124.60233332889,89681.2065103433,80016.7093248009,86789.0995188712,79695.60089716,82974.40741080309,66958.9178024234,86619.85397967389,75778.409177771,82831.8620342301,85553.50162734269,58223.8553158472,A0A140NAL3_ECOBD,unreviewed,META domain-containing protein,ECBD_2244,Escherichia coli (strain B / BL21-DE3),140.0,,,,,,,,,,,not_exp,84642.65594130434,8651.333940820994,79939.60207541817,10508.87715303471,79062.1950225151,7404.629247170683,75596.90703879774,10645.823345112167,0.9444363623331063,0.5714277878107983,0.9340703471939842,0.42855288521501556,0.893130138676421,0.2969170315746576
A0A140NAL5,tr|A0A140NAL5|A0A140NAL5_ECOBD,45739.6597817304,30840.3239908158,36748.8913432229,39444.6232553402,49033.5618082466,37080.0522294883,43574.902726202,34286.1604057038,36486.5428546094,40073.1273444781,40546.1566757965,36013.513523291,32677.4751728131,36006.362126846,22499.026866584598,31955.0752248184,30789.4533741937,34365.730025722994,34551.2888341173,24580.0531660045,A0A140NAL5_ECOBD,unreviewed,UPF0260 protein YcgN,ycgN ECBD_2441,Escherichia coli (strain B / BL21-DE3),148.0,,,,,,,,,,,not_exp,38193.37459277733,5354.108898356196,40993.66929241017,5736.063800341782,30784.48484776552,5021.715605180766,31071.63135000963,4036.685336421764,1.0733188603911006,0.5592034415164437,0.8060163621568834,0.1310219594130197,0.8135345902607287,0.11543938222385655
A0A140NAL9,tr|A0A140NAL9|A0A140NAL9_ECOBD,3496362.73149271,3132697.6052634,3113701.21951351,3194776.96860677,4407086.77449721,4177437.39238823,3888578.71445055,3885488.03915462,3725704.75943274,3800783.34287908,3837905.20908973,3688582.89322209,4213895.39726218,3610574.76834244,3691692.74573952,3508657.37211598,4155996.13174016,3595123.46563697,3882817.66343615,4021486.94972187,A0A140NAL9_ECOBD,unreviewed,ABC transporter related,ECBD_2646,Escherichia coli (strain B / BL21-DE3),635.0,valyl-tRNA aminoacylation [GO:0006438],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; DNA binding [GO:0003677]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438],ATPase activity [GO:0016887]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; valine-tRNA ligase activity [GO:0004832],GO:0003677; GO:0004832; GO:0005524; GO:0005737; GO:0006438; GO:0016887,,,,,,not_exp,3234384.6312190974,154196.32702272607,4089647.730122652,218279.92359218895,3756205.0708650304,272089.28825819335,3913856.0526337875,207828.09695472693,1.2644283832690582,0.0014555516339555326,1.161335307683938,0.027694937592836595,1.2100774950685396,0.0039011867558613883
A0A140NAM5,tr|A0A140NAM5|A0A140NAM5_ECOBD,468825.38134262705,425755.443663301,476361.596184122,515323.739867881,572964.396347368,590582.945545043,556138.07511331,604444.57124415,473915.108226681,470261.693000964,472453.41907640704,471723.38215123705,371162.78278709203,409604.58027170604,393071.89025255205,409770.563154991,408325.792826905,397381.548022644,434030.184827864,401212.511636432,A0A140NAM5_ECOBD,unreviewed,Uncharacterized protein,ECBD_1621,Escherichia coli (strain B / BL21-DE3),248.0,,,,,,,,,,,not_exp,471566.5402644827,31795.658518270142,581032.4970624677,18194.523743688773,395902.45411658526,15812.464535546605,410237.50932846125,14286.990514450596,1.2321325782287054,0.002063100356639781,0.8395473815732123,0.010201851034900566,0.8699461778996778,0.022588305609651593
A0A140NAM7,tr|A0A140NAM7|A0A140NAM7_ECOBD,234775.81688397302,208803.730175715,292182.519456072,349210.427267962,281828.47328894,297353.80510466197,301754.95240405103,249328.92488552397,226083.57590753603,230716.57026525398,225139.87214865,231660.27402414102,176961.14785756,183113.64885920103,189183.63129616898,159707.988396501,163844.710083939,161212.862329024,147477.509211651,148486.135266588,A0A140NAM7_ECOBD,unreviewed,Binding-protein-dependent transport systems inner membrane component,ECBD_2378,Escherichia coli (strain B / BL21-DE3),306.0,transmembrane transport [GO:0055085],integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085],,GO:0005886; GO:0016021; GO:0055085,,,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,,TRANSMEM 12 30 Helical. {ECO:0000256|RuleBase:RU363032}.; TRANSMEM 100 121 Helical. {ECO:0000256|RuleBase:RU363032}.; TRANSMEM 133 161 Helical. {ECO:0000256|RuleBase:RU363032}.; TRANSMEM 173 192 Helical. {ECO:0000256|RuleBase:RU363032}.; TRANSMEM 228 254 Helical. {ECO:0000256|RuleBase:RU363032}.; TRANSMEM 274 300 Helical. {ECO:0000256|RuleBase:RU363032}.,not_exp,271243.12344593054,54189.25412474073,282566.53892079426,20567.827916624476,177241.60410235776,11006.807649700371,155255.3042228005,7341.425870183576,1.0417463688332764,0.7466062190919824,0.6534418342136847,0.02579831445241418,0.5723842958686066,0.01040763146839149
A0A140NAM8,tr|A0A140NAM8|A0A140NAM8_ECOBD,8069348.61556613,7845506.50638747,7756387.99502574,8187992.29024049,7678973.79111574,7738931.76069978,7684519.92381435,7546231.31889352,7400879.82519967,7507050.76686071,7324149.79491151,7583780.79714887,6351549.55257644,7100573.54767858,7328227.14250988,7285378.5487448,6263959.87174579,7019027.98634189,7093696.83447918,6597988.17647419,A0A140NAM8_ECOBD,unreviewed,Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK),proB ECBD_3377,Escherichia coli (strain B / BL21-DE3),367.0,L-proline biosynthetic process [GO:0055129],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate 5-kinase activity [GO:0004349]; RNA binding [GO:0003723]; L-proline biosynthetic process [GO:0055129],ATP binding [GO:0005524]; glutamate 5-kinase activity [GO:0004349]; RNA binding [GO:0003723],GO:0003723; GO:0004349; GO:0005524; GO:0005737; GO:0055129,2.7.2.11,,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00456, ECO:0000256|SAAS:SAAS00057525}.",,,not_exp,7964808.851804957,172055.0148657729,7662164.198630847,70915.499078455,7016432.197877424,393286.4496496248,6743668.217260263,335293.08311555523,0.9620022703864983,0.03048238432248391,0.8809291382162153,0.008694193405537084,0.8466829955036569,0.0013652734009122305
A0A140NAN1,tr|A0A140NAN1|A0A140NAN1_ECOBD,11683478.5758729,12690274.5876976,14615484.106998,15376337.310927698,13542933.8983975,14193032.7064781,14268175.4137031,14377948.874472799,11277198.712972198,11346891.3792883,11294163.677798301,11329926.4144622,7190710.44241919,8992092.51283343,8598563.75268082,8616618.30737752,8181749.28556594,8619297.66051294,8560415.47283145,7621088.0293096,A0A140NAN1_ECOBD,unreviewed,Quinone-dependent D-lactate dehydrogenase (EC 1.1.5.12) (D-lactate dehydrogenase) (D-LDH),dld ECBD_1525,Escherichia coli (strain B / BL21-DE3),571.0,lactate oxidation [GO:0019516]; respiratory electron transport chain [GO:0022904]; transmembrane transport [GO:0055085],extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; integral component of plasma membrane [GO:0005887],"extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; integral component of plasma membrane [GO:0005887]; FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor [GO:0016901]; quinone binding [GO:0048038]; lactate oxidation [GO:0019516]; respiratory electron transport chain [GO:0022904]; transmembrane transport [GO:0055085]","FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor [GO:0016901]; quinone binding [GO:0048038]",GO:0005887; GO:0016901; GO:0019516; GO:0022904; GO:0031234; GO:0048038; GO:0055085; GO:0071949,1.1.5.12,,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_02092}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_02092}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_02092}.,,,not_exp,13591393.64537405,1473680.8195235599,14095522.723262874,325743.7983278535,8349496.2538277395,687223.2750874091,8245637.612054982,397759.6111402006,1.037091786982449,0.5839410423376982,0.6143223036343711,0.001401832645404139,0.6066808031022968,0.0009107207184657069
A0A140NAN3,tr|A0A140NAN3|A0A140NAN3_ECOBD,185427212.779164,190401713.672133,214585107.65650702,220381008.158732,181382804.53565,185406630.347844,198050179.77766103,200326216.721308,161617677.657839,158360541.27921298,159890022.456685,160088196.480366,106469360.588147,123865979.977325,120154402.287697,118526465.81884499,117704408.87270701,124094003.767989,112526045.70508799,104129775.011972,A0A140NAN3_ECOBD,unreviewed,Isocitrate dehydrogenase [NADP] (EC 1.1.1.42),ECBD_2463,Escherichia coli (strain B / BL21-DE3),416.0,glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099],,isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099],isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287],GO:0000287; GO:0004450; GO:0006097; GO:0006099; GO:0051287,1.1.1.42,,,,,not_exp,202698760.566634,15028895.937074063,191291457.84561574,8064114.880013724,117254052.1680035,6520318.802481224,114613558.33943899,7309234.303238744,0.9437228787727674,0.2907056417309489,0.5784645739333867,0.00010307189264863665,0.5654378843710868,9.71356622965118e-05
A0A140NAN4,tr|A0A140NAN4|A0A140NAN4_ECOBD,5022886.11569501,5138774.31268933,5012225.1452847,5060943.97466657,5426569.084582901,5672092.98439876,5259502.33769896,5381335.60594775,5055536.30275464,5164074.05630739,5102832.73482591,5116777.62423612,5112506.56954522,5342134.83744153,5029220.09366608,5285795.46054498,4648281.96644016,4919627.19782361,4741962.33974247,4663115.70256408,A0A140NAN4_ECOBD,unreviewed,Lipopolysaccharide biosynthesis protein,ECBD_1632,Escherichia coli (strain B / BL21-DE3),326.0,lipopolysaccharide biosynthetic process [GO:0009103],integral component of membrane [GO:0016021],integral component of membrane [GO:0016021]; lipopolysaccharide biosynthetic process [GO:0009103],,GO:0009103; GO:0016021,,,,,TRANSMEM 32 51 Helical. {ECO:0000256|SAM:Phobius}.; TRANSMEM 296 316 Helical. {ECO:0000256|SAM:Phobius}.,not_exp,5058707.387083903,49647.450051629734,5434875.003157092,149969.49502412407,5192414.240299453,126643.07604828369,4743246.80164258,107878.41183932626,1.074360421999034,0.006185918805810889,1.0264310312861613,0.13955552652174633,0.9376400804982772,0.003687995932152386
A0A140NAN5,tr|A0A140NAN5|A0A140NAN5_ECOBD,262423141.350791,259698716.94838902,224360589.899961,293705534.552082,379070419.326777,370567774.80673796,229309976.758467,384246540.842489,267805060.54369903,268446920.06098104,267772837.59508,268479143.0096,261494984.003666,285553847.205484,162324410.015021,294207517.349711,259939134.201162,226981729.94621602,237913252.372636,242727195.09659198,A0A140NAN5_ECOBD,unreviewed,Porin Gram-negative type,ECBD_2666,Escherichia coli (strain B / BL21-DE3),362.0,ion transmembrane transport [GO:0034220],cell outer membrane [GO:0009279]; pore complex [GO:0046930],cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transmembrane transport [GO:0034220],porin activity [GO:0015288],GO:0009279; GO:0015288; GO:0034220; GO:0046930,,,SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|RuleBase:RU000469}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU000469}.,,,not_exp,260046995.68780577,24556995.758972473,340798677.9336177,64553025.87597309,250895189.64347047,52522183.21767356,241890327.9041515,11880058.694084037,1.3105272646285704,0.08926744941148544,0.9648071071918003,0.7937157449353378,0.9301792826499257,0.2928389510739006
A0A140NAN8,tr|A0A140NAN8|A0A140NAN8_ECOBD,51411.8262822308,58412.118469577996,47218.7045591333,44451.1423890131,58727.3980725168,69172.7213062565,57453.8513790825,66140.52149003309,46759.7136938079,50005.3057474995,50613.1581178634,46151.861323444005,27252.514468537902,43100.5314896854,46881.24521113349,44219.3629918548,41696.7562885633,42518.234510942595,44856.85564254731,35282.47315314,A0A140NAN8_ECOBD,unreviewed,Patatin,ECBD_2388,Escherichia coli (strain B / BL21-DE3),314.0,lipid catabolic process [GO:0016042]; phosphatidylcholine metabolic process [GO:0046470],,lysophospholipase activity [GO:0004622]; lipid catabolic process [GO:0016042]; phosphatidylcholine metabolic process [GO:0046470],lysophospholipase activity [GO:0004622],GO:0004622; GO:0016042; GO:0046470,,,,,,not_exp,50373.447924988795,5261.286969532557,62873.62306197222,4922.305628164755,40363.4135403029,7693.145731770683,41088.5798987983,3546.9905713857966,1.248150080089762,0.023852592388052218,0.8012835174675385,0.11218428583888182,0.8156793229636253,0.044410978875765915
A0A140NAP0,tr|A0A140NAP0|A0A140NAP0_ECOBD,89643.82268203009,88537.7763439312,86923.08243301281,87813.4501253824,85844.5813754776,83886.5153612996,87263.3265195137,84285.2731588417,76529.1495773942,78045.9047316871,77352.7102191722,77222.34408990911,73385.8871830588,65262.2786299718,57783.7361495817,59243.6536095721,61024.0114213654,75548.6158831738,63777.799651619905,55022.101608791505,A0A140NAP0_ECOBD,unreviewed,Zinc transport protein ZntB,zntB ECBD_2275,Escherichia coli (strain B / BL21-DE3),327.0,,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; zinc ion transmembrane transporter activity [GO:0005385],zinc ion transmembrane transporter activity [GO:0005385],GO:0005385; GO:0005886; GO:0016021,,,"SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01565, ECO:0000256|SAAS:SAAS00632653}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01565, ECO:0000256|SAAS:SAAS00632653}.",,TRANSMEM 268 289 Helical. {ECO:0000256|HAMAP-Rule:MF_01565}.; TRANSMEM 301 321 Helical. {ECO:0000256|HAMAP-Rule:MF_01565}.,not_exp,88229.53289608913,996.8910805983045,85319.92410378315,1339.518701167118,63918.8888930461,6142.610942218701,63843.13214123766,7462.918987475533,0.9670222804451121,0.023452907730121778,0.7244613769895565,0.0005087963926196132,0.7236027444056384,0.0013682872602612322
A0A140NAP1,tr|A0A140NAP1|A0A140NAP1_ECOBD,1431177.04291793,1569162.2829033998,1526333.84608103,1617600.86062187,1762877.79918923,1974693.5400794,1773212.72293526,1733806.75488722,1581302.47550993,1655801.36007621,1601503.76530359,1635600.07028255,1486470.28358306,1609188.70208747,1621519.02314243,1614458.4452213002,1534426.52480214,1610249.26137693,1605226.48181902,1555075.24849832,A0A140NAP1_ECOBD,unreviewed,Uncharacterized protein,ECBD_1535,Escherichia coli (strain B / BL21-DE3),156.0,,,,,,,,,,,not_exp,1536068.5081310575,68628.9034429984,1811147.7042727773,95522.13016809057,1582909.1135085651,55850.582241218486,1576244.3791241026,32377.304262367623,1.1790800310569547,0.00672023100422226,1.0304938257177727,0.3945532483640992,1.0261549994550225,0.39449411927536154
A0A140NAP2,tr|A0A140NAP2|A0A140NAP2_ECOBD,2185556.24066425,2134091.02437871,1895406.73857036,2100115.19421702,3230078.30198563,3057890.0384627003,2804472.48102689,2678809.55531382,2543796.1796646,2508231.97125215,2458906.47937675,2593121.67154,2635229.17516637,2688076.06934672,2657803.66241751,2474370.28099169,2562467.42134301,2444765.73561944,2486533.35387843,2555143.90322927,A0A140NAP2_ECOBD,unreviewed,Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11),potA ECBD_2473,Escherichia coli (strain B / BL21-DE3),378.0,,ATP-binding cassette (ABC) transporter complex [GO:0043190],ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase-coupled putrescine transmembrane transporter activity [GO:0015594]; ATPase-coupled spermidine transmembrane transporter activity [GO:0015595],ATPase activity [GO:0016887]; ATPase-coupled putrescine transmembrane transporter activity [GO:0015594]; ATPase-coupled spermidine transmembrane transporter activity [GO:0015595]; ATP binding [GO:0005524],GO:0005524; GO:0015594; GO:0015595; GO:0016887; GO:0043190,7.6.2.11,,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01726}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_01726}.,,,not_exp,2078792.2994575854,110160.58494616685,2942812.59419726,214825.50855374488,2613869.7969805724,82693.85313964736,2512227.603517538,48931.447354694654,1.4156357010583125,0.0008123796313386436,1.2573982488113908,0.0005245385866413967,1.208503420073784,0.0007923155306492466
A0A140NAP3,tr|A0A140NAP3|A0A140NAP3_ECOBD,138451.136063604,181325.489893327,264200.12519685697,174424.557205315,95468.3801899843,60908.5415682646,105391.676815142,75395.02914501191,110314.026264826,108477.75094868599,113519.103770058,105272.673443454,45309.056291036395,85854.30897493611,51057.4844937181,81333.6751645648,42198.088255556,99359.1226074227,90619.03077893551,51571.2376671029,A0A140NAP3_ECOBD,unreviewed,L-arabinose-binding periplasmic protein (ABP),ECBD_1740,Escherichia coli (strain B / BL21-DE3),329.0,L-arabinose transmembrane transport [GO:0042882],periplasmic space [GO:0042597],periplasmic space [GO:0042597]; L-arabinose transmembrane transport [GO:0042882],,GO:0042597; GO:0042882,,,SUBCELLULAR LOCATION: Periplasm {ECO:0000256|PIRNR:PIRNR002816}.,,,not_exp,189600.32708977576,46043.85556853087,84290.9069296007,17291.978268105326,65888.63123106386,17893.15154002236,70936.86982725428,24475.27930390045,0.44457152697679125,0.009986587794163582,0.34751327828598944,0.004887575324882463,0.37413896334506674,0.00761108128308995
A0A140NAP4,tr|A0A140NAP4|A0A140NAP4_ECOBD,31902.695564549704,29301.8323629511,24108.568123856898,42226.4486658009,38424.0827003131,21711.3273724451,50503.845575212596,21665.923134668603,56924.4421302373,60894.8435149521,52749.5047963375,65069.780848852,85859.701647794,112502.80204993699,100302.12621584699,100567.62365704801,60012.9049437604,85142.955836642,67324.132578046,52545.12461274309,A0A140NAP4_ECOBD,unreviewed,"Transcriptional regulator, LysR family",ECBD_1642,Escherichia coli (strain B / BL21-DE3),316.0,,,DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700],DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700],GO:0003677; GO:0003700,,,,,,not_exp,31884.88617928965,6597.18730509394,33076.29469565985,12162.210198188997,99808.0633926565,9441.0568106899,66256.27949279787,12091.550225603974,1.0373659328645828,0.8863275997198565,3.130262495887012,5.131312773110457e-05,2.077983879893341,0.004971492019167475
