ProtGroup,Counter,Accession,Identical,Similar,OtherLoci,Filter,Coverage,SeqLength,MW,Description,CountsTot,UniqueTot,UniqFrac,Total_TMT1,Total_TMT2,Unique_TMT1,Unique_TMT2,Corrected_TMT1,Corrected_TMT2,PSMs_Used_TMT1,TotInt_126C_TMT1,TotInt_127N_TMT1,TotInt_127C_TMT1,TotInt_128N_TMT1,TotInt_128C_TMT1,TotInt_129N_TMT1,TotInt_129C_TMT1,TotInt_130N_TMT1,TotInt_130C_TMT1,TotInt_131N_TMT1,PSMs_Used_TMT2,TotInt_126C_TMT2,TotInt_127N_TMT2,TotInt_127C_TMT2,TotInt_128N_TMT2,TotInt_128C_TMT2,TotInt_129N_TMT2,TotInt_129C_TMT2,TotInt_130N_TMT2,TotInt_130C_TMT2,TotInt_131N_TMT2
1137,1,tr|A0A140NAR9|A0A140NAR9_ECOBD, , , , ,39.3,336,37173,Holliday junction ATP-dependent DNA helicase RuvB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ruvB PE=3 SV=1,18,18,1,9,9,9,9,9,9,9,646626.2891,893170.5273,851019.4941,432552.1279,516057.708,701223.2324,846265.207,985329.8604,423379.2534,450677.8076,9,464446.2783,425352.3022,920809.9502,889809.8604,761530.3389,680110.2354,485940.478,984845.334,894691.9199,791352.5518
1138,1,tr|A0A140NAS0|A0A140NAS0_ECOBD, , , , ,31.8,340,38247,Endolytic murein transglycosylase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=mltG PE=3 SV=1,16,16,1,10,6,10,6,10,6,10,879429.959,932034.4147,1077344.617,727106.5818,869115.9082,982580.1272,932030.1504,1093460.801,724137.9951,753583.5481,6,445963.2383,405554.5142,545324.752,554670.2324,546543.1592,558666.0869,493818.2539,564629.2637,523420.6074,587685.5684
1139,1,tr|A0A140NAS1|A0A140NAS1_ECOBD, , , , ,10.9,451,48364,"PTS system, galactitol-specific IIC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1565 PE=4 SV=1",21,21,1,10,11,10,11,10,11,10,8918372.85,8512378.088,21391633.42,3319476.228,4217361.148,8993692.261,11136518.15,14621906.76,3174940.807,2945467.19,11,3029126.102,2384646.002,24516626.69,9849463.766,10233768.67,4430320.688,4097009.904,16832768.66,11878925.67,10461207.42
1140,1,tr|A0A140NAS5|A0A140NAS5_ECOBD, , , , ,63.4,164,18887,"Transcriptional regulator, AsnC family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2706 PE=4 SV=1",42,42,1,22,20,22,20,22,20,22,8528533.578,8450665.968,12678198.66,5744604.705,5662155.039,9039804.377,11937113.95,10402872.44,5868355.078,5895485.005,20,3933848.176,3728197.067,10345124.11,7673988.266,7510005.939,5587259.314,5398916.05,9285467.264,8762437,7591225.994
1141,1,tr|A0A140NAS6|A0A140NAS6_ECOBD, , , , ,7.3,426,47169,FAD dependent oxidoreductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2316 PE=4 SV=1,4,4,1,2,2,2,2,2,2,2,77359.41406,54368.64453,150689.3984,53844.06445,65611.91406,79614.46094,56553.74024,129856.9414,54760.26758,67133.64258,2,57489.0332,60408.20313,153909.7773,84414.55859,100913.4844,95956.62695,77838.7168,138841.7031,78676.16797,119667.6953
1142,1,tr|A0A140NAS9|A0A140NAS9_ECOBD, , , , ,40.1,207,23226,7-methyl-GTP pyrophosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2514 PE=3 SV=1,5,5,1,4,1,4,1,4,1,4,321194.0156,231839.6716,358741.1683,369963.4935,289345.575,347207.5569,318838.8848,292265.1663,362653.3418,310757.4539,1,38670.3125,34712.88672,72377.3125,56337.90234,62776.01563,62429.65234,60338.36719,72998.27344,56592.83984,65542.99219
1143,1,tr|A0A140NAT1|A0A140NAT1_ECOBD, , , , ,44.5,382,42398,Lipid-A-disaccharide synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=lpxB PE=3 SV=1,29,29,1,12,17,12,17,12,17,12,750095.5934,864691.2516,816597.4385,654006.1555,685533.5944,793619.6646,935188.6067,780247.0292,680874.0554,638412.3613,17,662443.0259,633308.6883,862066.7893,951620.437,852055.6366,859971.192,765711.6068,912787.0435,917599.0743,938184.3524
1144,1,tr|A0A140NAT4|A0A140NAT4_ECOBD, , , , ,43.9,371,40653,"Efflux transporter, RND family, MFP subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2716 PE=3 SV=1",24,24,1,10,14,10,14,10,14,10,679344.1104,786190.8936,783637.1973,581021.0898,587970.5488,744063.7017,820661.6885,835531.1611,600526.0498,576198.6035,14,473935.8633,501272.6992,706363.8008,667129.9512,699420.2598,672199.1016,576733.9229,722091.4473,684472.4375,701192.5088
1145,1,tr|A0A140NAT5|A0A140NAT5_ECOBD, , , , ,13.9,330,37660,"Oligopeptide/dipeptide ABC transporter, ATPase subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2326 PE=3 SV=1",11,11,1,5,6,5,6,5,6,5,349922.1348,411723.1563,364416.5156,286702.0801,326984.6973,395235.2695,394553.375,453226.1641,304398.4414,258685.6563,6,396945.6709,252085.0952,392698.6572,347881.4072,406130.1992,437733.0361,329603.29,421556.0771,367938.2402,429268.6309
1146,1,tr|A0A140NAT6|A0A140NAT6_ECOBD, , , , ,23.2,603,64638,Phosphogluconate dehydratase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=edd PE=3 SV=1,19,19,1,9,10,9,10,9,10,9,491709.4424,438747.7334,504262.7871,488911.251,514996.6338,578974.1455,510329.582,675091.4668,568953.0127,507687.5889,10,617112.7393,643223.8984,673511.3018,638881.0156,729329.6875,730080.9307,774947.1699,818571.4434,666879.9199,909037.7705
1147,1,tr|A0A140NAT7|A0A140NAT7_ECOBD, , , , ,17.1,251,27876,Zinc import ATP-binding protein ZnuC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=znuC PE=3 SV=1,4,4,1,2,2,2,2,2,2,2,75981.53711,108637.8555,97582.79492,63768.25977,74454.02441,89237.54492,91331.41797,113340.5469,66329.07324,65953.70215,2,97773.21094,158202.6016,131128.5547,117257.6133,123651.2617,146535.8984,111426.1563,120376.6211,143682.832,156919.6875
1148,1,tr|A0A140NAT8|A0A140NAT8_ECOBD, , , , ,15.3,450,49321,Uncharacterized chaperone protein YegD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1586 PE=4 SV=1,5,5,1,2,3,2,3,2,3,2,259803.3398,277758.7305,276761.9414,174315.0039,273111.4688,272882.6211,272384.4766,366654.7305,174056.8438,249813.4453,3,188875.2393,158294.1182,193663.1748,226391.8691,206349.8379,231270.8965,144000.686,220577.6084,209397.002,236363.5879
1149,1,tr|A0A140NAT9|A0A140NAT9_ECOBD, , , , ,46.4,401,41999,Flagellar hook protein FlgE OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2524 PE=3 SV=1,34,34,1,19,15,19,15,19,15,19,1443543.241,1419886.96,2159447.26,730156.0701,1132098.708,1549312.433,1760029.48,2478204.94,812128.4622,1077734.251,15,1325955.592,843186.188,2939640.494,1319362.602,1821891.335,1972401.28,1080861.397,2971000.963,1319620.023,1902960.526
1150,1,tr|A0A140NAU1|A0A140NAU1_ECOBD, , , , ,22.3,349,39620,NAD-dependent epimerase/dehydratase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2726 PE=4 SV=1,13,13,1,7,6,7,6,7,6,7,649364.3633,969677.1855,644605.6953,548849.5283,557714.4355,712861.5898,937935.1758,673405.5957,518245.7773,478062.0098,6,250987.0498,269703.0986,331823.207,392519.3281,329405.0723,345050.7969,250190.1367,342118.2363,406846.7559,362230.6055
1151,1,tr|A0A140NAU3|A0A140NAU3_ECOBD, , , , ,35.1,208,23622,Lysophospholipase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3162 PE=4 SV=1,12,12,1,6,6,6,6,6,6,6,331494.7891,336569.7695,495737.8047,272043.0381,351660.2041,421974.6191,405164.5801,580076.6289,288523.208,255873.5791,6,234396.873,237880.6475,365464.6953,318209.4082,326452.6797,304422.8096,295209.5088,384158.0508,327458.4355,347221.2842
1152,1,tr|A0A140NAU5|A0A140NAU5_ECOBD, , , , ,16.3,392,42390,Formate-dependent phosphoribosylglycinamide formyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=purT PE=3 SV=1,7,7,1,1,6,1,6,1,6,1,7289.583008,5691.033203,6097.431641,4818.916504,3740.124756,5993.643066,5668.413574,7564.271484,6245.865234,4983.54248,6,131723.8286,146124.0591,201169.2471,146696.7104,182247.6567,198217.1802,142084.4336,210977.2588,157222.3047,192829.9751
1154,1,tr|A0A140NAU8|A0A140NAU8_ECOBD, , , , ,8.2,194,22688,Ribosomal-protein-alanine N-acetyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2534 PE=4 SV=1,5,5,1,3,2,3,2,3,2,3,227602.7852,306917.25,380455.3203,124075.459,137922.5332,235039.4648,295073.8555,363699.168,156542.373,128552.1719,2,114274.1387,98450.14453,473338.9844,402131.6406,312435.3359,180575.8945,117747.0664,398200.6563,407787.4375,309304.6484
1155,1,tr|A0A140NAV2|A0A140NAV2_ECOBD, , , , ,66.7,183,20269,Putative GAF sensor protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1808 PE=4 SV=1,44,44,1,24,20,24,20,24,20,24,6769721.272,6371772.488,8000735.452,5921016.668,6062044.808,7295696.624,7149241.576,8755054.374,6571778.231,5484188.308,20,4332687.962,4469838.534,5719943.247,4722397.337,5418844.499,5468310.64,5324579.686,6059079.838,5317103.268,5790698.643
1156,1,tr|A0A140NAV3|A0A140NAV3_ECOBD, , , , ,2.6,834,87872,Copper-translocating P-type ATPase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3172 PE=3 SV=1,3,3,1,2,1,2,1,2,1,2,17795.67432,17706.2876,20548.1604,18040.33203,19994.96777,21478.11768,27452.27051,23721.88623,15889.8147,18646.5459,1,3712.686279,5166.229492,5678.702637,4699.369141,5333.209473,6521.437012,5810.254395,6076.328613,6181.266602,5307.880859
1157,1,tr|A0A140NAV5|A0A140NAV5_ECOBD, , , , ,40.8,191,20912,Protein YceI OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yceI PE=3 SV=1,25,25,1,14,11,14,11,14,11,14,3231395.25,3250887.053,5177733.648,2159996.569,2343926.091,3322127.344,3474132.039,4689468.434,2349853.013,2098114.861,11,2101747.085,1841719.559,5005751.838,3174523.134,3339036.801,2805664.956,2340829.078,4253417.49,3403970.721,3449512.826
1158,1,tr|A0A140NAV6|A0A140NAV6_ECOBD, , , , ,62.2,474,49354,Periplasmic serine endoprotease DegP-like OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3457 PE=3 SV=1,70,70,1,33,37,33,37,33,37,33,6836644.835,6735741.753,14073561.09,3671073.578,4323799.29,7297003.513,8653034.378,11680466.71,4138868.14,3753985.609,37,3667308.002,3858472.255,14467164.04,6564258.741,8154287.622,5022058.934,4628575.063,11046024.32,7461088.58,8065118.18
1159,1,tr|A0A140NAV7|A0A140NAV7_ECOBD, , , , ,33,373,42564,Cupin 4 family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2471 PE=4 SV=1,24,24,1,12,12,12,12,12,12,12,1171685.013,1206590.089,1412850.837,1065224.877,1009708.485,1204931.968,1310703.703,1350845.296,1102923.226,993179.8574,12,1406453.758,1446540.4,1916654.899,2195332.461,1995324.637,1943957.479,1875087.148,1831881.888,2108039.677,2009883.204
1160,1,tr|A0A140NAW2|A0A140NAW2_ECOBD, , , , ,78.3,69,7402,Cold-shock DNA-binding domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1818 PE=4 SV=1,117,117,1,49,68,49,68,49,68,49,71689462.62,65735432.32,111924612.9,57097610.48,47724124.08,72361561.85,86130854.27,73864454.21,62433261.4,55457162.12,68,51135418.63,41371992.92,120239632.5,78293045.43,86066263.86,60100353.7,74397569.11,106401226,83255372.22,84711293.2
1161,1,tr|A0A140NAW6|A0A140NAW6_ECOBD, , ,"tr|A0A140NAW6|A0A140NAW6_ECOBD, tr|A0A140SSA3|A0A140SSA3_ECOBD", ,59.9,292,32453,Glucose-1-phosphate thymidylyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1616 PE=3 SV=1,58,55,0.948,31,27,30,25,30.75,26.562,30,8047692.564,8961183.483,10283811.76,6499151.642,6806062.395,8837622.875,10447867.06,10152864.97,7106077.902,6011353.949,25,5839313.104,6124698.304,9717343.102,8508669.293,8502940.029,7713892.152,7251968.206,9287759.699,9688642.47,8803803.08
1162,1,tr|A0A140NAW7|A0A140NAW7_ECOBD, , , , ,62.2,682,76560,Carboxyl-terminal protease OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1810 PE=3 SV=1,113,113,1,59,54,59,54,59,54,59,13015633.61,13760867.95,13005945.12,12264968.57,11445199.64,13726723.4,14857634.32,12825054.41,12911641.29,11080542.72,54,14535414.26,16676139.37,17100853.79,19946330.54,18315288.89,18765075.12,19134784.76,17083692.34,19411637.18,19009492.79
1163,1,tr|A0A140NAW9|A0A140NAW9_ECOBD, , , , ,74.3,214,23586,Adenylate kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=adk PE=3 SV=1,164,164,1,88,76,88,76,88,76,88,53550142.04,58228920.8,77197579.64,36291533.46,40029345.5,55204464.54,61811163.21,78391710.09,39107085.63,34610412.26,76,34390975.39,35248559.42,71769888.99,51383913.26,52097252.36,43613696.25,39719237.16,67388520.07,55808958.52,53584933.87
1164,1,tr|A0A140NAX0|A0A140NAX0_ECOBD, , , , ,23.2,177,18880,O-acetyl-ADP-ribose deacetylase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ymdB PE=3 SV=1,5,5,1,4,1,4,1,4,1,4,558280.1523,643265.4805,727891.5938,430428.8438,441031.6094,587705.3828,612440.6133,735963.0547,474141.8945,363752.0586,1,43292.78516,54390.31641,72132.375,78478.60156,65548.92969,67784.10938,56027.9375,59024.67969,77402.19531,68760.92969
1165,1,tr|A0A140NAX1|A0A140NAX1_ECOBD, , ,"tr|A0A140N429|A0A140N429_ECOBD, tr|A0A140NAX1|A0A140NAX1_ECOBD", ,34.1,454,48906,L-serine dehydratase 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1828 PE=4 SV=1,41,38,0.927,20,21,18,20,19.125,20.625,18,3939923.895,4583909.296,5237648.721,2812720.165,3047188.77,4261762.441,5240728.809,5329770.582,2883913.768,2827104.248,20,2700237.026,2613250.224,5114956.903,4633754.388,4271718.546,3761614.533,3089818.258,5088646.666,5059838.9,4486782.474
1166,1,tr|A0A140NAX3|A0A140NAX3_ECOBD, , , , ,48.6,434,47340,FAD-dependent pyridine nucleotide-disulphide oxidoreductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2492 PE=4 SV=1,59,59,1,29,30,29,30,29,30,29,6177425.734,4704060.732,6468667.787,6375372.109,6662683.244,6556296.348,5958981.557,6131506.396,6767863,6508493.945,30,4825564.514,3617326.766,4942666.15,4703081.504,5136833.555,5551588.826,5312472.002,5271889.309,4360192.074,5297121.275
1167,1,tr|A0A140NAX9|A0A140NAX9_ECOBD, , , , ,20.9,215,24766,"Transcriptional regulator, TetR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3192 PE=4 SV=1",8,8,1,4,4,4,4,4,4,4,200559.1172,255521.8875,317245.5186,124532.4873,181717.3428,212294.978,226191.0855,322266.6912,122133.8928,157362.6328,4,123108.667,96296.67188,243359.0117,176944.6719,186996.9434,173617.3867,116599.959,254294.4531,165888.3887,184929.2559
1168,1,tr|A0A140NAY0|A0A140NAY0_ECOBD, , , , ,21.8,371,42229,Ribonuclease D OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rnd PE=3 SV=1,19,19,1,12,7,12,7,12,7,12,531997.3828,496583.4435,605799.4298,524178.1998,577126.5222,600175.7327,583908.5337,559880.6073,552896.4707,510364.8198,7,830100.6875,702578.5361,1251833.13,927442.7422,1045924.541,977305.8154,999532.627,1056962.831,993874.4883,1087094.781
1169,1,tr|A0A140NAY2|A0A140NAY2_ECOBD, , , , ,8.7,334,36920,"DNA polymerase III, delta prime subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2502 PE=4 SV=1",3,3,1,2,1,2,1,2,1,2,49540.04297,58272.34375,60283.91797,49845.50391,54843.48242,60944.80859,56858.70508,64831.73242,50820.30176,42136.69043,1,18562.19727,19771.96094,26898.21875,34515.34375,26925.90234,29593.28906,19382.10938,29214.43164,30326.88672,29434.59766
1170,1,tr|A0A140NAY3|A0A140NAY3_ECOBD, , , , ,45.9,355,40275,Histidine biosynthesis bifunctional protein HisB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hisB PE=3 SV=1,32,32,1,14,18,14,18,14,18,14,1227875.723,1373267.211,1644938.295,856002.0576,995749.1074,1319240.291,1540362.102,1658882.27,926737.5117,884724.4297,18,1858749.836,1443430.5,3561573.996,2799222.945,2739488.676,2414416.504,2156488.242,3404737.555,3037477.746,2906773.379
1171,1,tr|A0A140NAY4|A0A140NAY4_ECOBD, , , , ,29.4,453,51013,"Para-aminobenzoate synthase, subunit I OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1830 PE=4 SV=1",26,26,1,10,16,10,16,10,16,10,641085.8765,662624.0684,664636.7322,594327.9036,583399.2095,700500.5195,721240.3018,778526.3306,634419.0144,542733.0137,16,953503.252,1076753.03,1179584.238,1151597.936,1253704.695,1344010.237,1201962.144,1311325.502,1308231.468,1335404.569
1172,1,tr|A0A140NAY5|A0A140NAY5_ECOBD, , , , ,7.9,302,33022,Binding-protein-dependent transport systems inner membrane component OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2377 PE=3 SV=1,4,4,1,2,2,2,2,2,2,2,266847.4512,292991.3242,472399.8008,204254.8027,225121.7109,303585.3711,310896.6367,320697.4141,226815.749,173647.2617,2,238991.3027,219480.3203,338249.1953,257324.0273,270578.1191,269420.8906,234323.2813,334468.5566,252898.9961,274345.6875
1173,1,tr|A0A140NAY6|A0A140NAY6_ECOBD, , , , ,50.5,184,20752,Cytoplasmic chaperone TorD family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2564 PE=4 SV=1,22,22,1,9,13,9,13,9,13,9,1280189.726,1716955.115,1545672.774,1238870.49,1263414.086,1432366.143,943247.7852,2112168.532,1262049.859,1107130.151,13,975017.9796,1594905.808,1451039.914,1542659.601,1509451.297,1925189.659,984996.3986,1248143.686,1365068.476,1685963.411
1174,1,tr|A0A140NAY7|A0A140NAY7_ECOBD, , , , ,46.8,190,19441,Glycoprotein/polysaccharide metabolism OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3202 PE=4 SV=1,5,5,1,2,3,2,3,2,3,2,451300.4043,467242.2266,571199.1758,378558.4004,422640.5781,466501.9336,483291.8867,594276.5781,427520.123,366002.1758,3,443829.3896,476984.4473,604684.457,492602.1309,544456.8789,548025.5176,545382.6025,658462.8242,554792.5586,569988.2461
1175,1,tr|A0A140NAY8|A0A140NAY8_ECOBD, , , , ,4.7,341,38547,Diguanylate cyclase with GAF sensor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1851 PE=4 SV=1,3,3,1,2,1,2,1,2,1,2,140839.3398,142628.7227,182241.0625,116940.2148,115005.5391,167724.0703,159168.4688,201653.6641,122242.5195,120989.4609,1,11738.13184,6435.338867,41118.74609,46028.87891,32030.62891,22445.74805,10439.32422,51904.04297,51165.05859,32607.35938
1176,1,tr|A0A140NAY9|A0A140NAY9_ECOBD, , , , ,27,126,13834,Aspartate 1-decarboxylase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=panD PE=3 SV=1,17,17,1,8,9,8,9,8,9,8,3824094.164,4199063.219,4555591.969,3069029.586,3354105.859,4051453.742,4306800.469,5476999.961,3420229.328,2810647.5,9,2969406.406,3751724.879,4546254.965,3931837.295,4246654.598,4343744.041,3277368.373,4462500.934,4734493.41,4479845.066
1177,1,tr|A0A140NAZ2|A0A140NAZ2_ECOBD, , , , ,71.9,57,6446,50S ribosomal protein L32 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rpmF PE=3 SV=1,65,65,1,29,36,29,36,29,36,29,13081834.59,11282109.15,13577630.92,15930227.74,13310558.19,14251465.23,14477771.85,13112787.53,13344458.04,13648537.37,36,9571105.331,9686653.908,9348417.123,11347462.11,10871900.18,11137351.66,12926458.38,11733632.21,10623901.36,13376019.62
1178,1,tr|A0A140NAZ7|A0A140NAZ7_ECOBD, , , , ,57.3,248,27831,MltA-interacting MipA family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1862 PE=4 SV=1,38,38,1,21,17,21,17,21,17,21,2234026.542,2927143.217,4048513.604,1803995.632,1924602.964,2389057.229,2042070.675,3021852.377,2197479.68,1969952.048,17,1867327.275,965810.0455,2366572.347,2885465.867,2257609.838,1738179.232,1221437.799,2635185.396,3185551.871,2444857.442
1179,1,tr|A0A140NAZ8|A0A140NAZ8_ECOBD, , , , ,42,288,32321,Polyamine aminopropyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=speE PE=3 SV=1,18,18,1,9,9,9,9,9,9,9,3111200.406,2887991.745,3036386.103,2750854.288,2963202.221,3418798.978,3774286.493,3477464.047,3110795.611,2862762.768,9,1102359.671,970113.9463,1222967.2,1403874.233,1325422.459,1417782.167,1237828.646,1486038.912,1526684.74,1458190.309
1180,1,tr|A0A140NB02|A0A140NB02_ECOBD, , , , ,23.8,260,27744,Flagellar basal-body rod protein FlgG OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2522 PE=3 SV=1,16,16,1,7,9,7,9,7,9,7,148691.6592,152051.5063,234490.458,126466.8157,137482.5242,159464.9348,180699.7758,226106.1138,117215.6169,118197.2344,9,176057.1621,159722.5013,406147.2998,285363.6345,314121.7415,334721.0789,279047.1935,401779.9778,316886.4108,315330.5413
1181,1,tr|A0A140NB04|A0A140NB04_ECOBD, , , , ,3,598,67083,Sensor protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2397 PE=4 SV=1,4,4,1,2,2,2,2,2,2,2,100240.9336,136164.9629,105757.2363,101357.1094,93745.36133,115835.2129,149856.2773,95279.12891,94584.83203,84034.4375,2,89699.7207,106652.3125,122563.5488,167453.5898,127987.9824,122411.0449,124671.5078,98661.13867,160258.4922,117573.4258
1182,1,tr|A0A140NB06|A0A140NB06_ECOBD, , , , ,14.1,284,32122,"Signaling modulator of AmpD, AmpE OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3508 PE=4 SV=1",6,6,1,3,3,3,3,3,3,3,520360.4492,601669.582,684132.3008,338347.7891,369021.1328,526859.125,738595.8477,652315.1016,342675.168,310009.0684,3,322151.2344,231796.043,676954.1016,680945.4297,563895.7422,410694.0547,381722.1758,695163.2813,699267.1016,552715.8594
1183,1,tr|A0A140NB10|A0A140NB10_ECOBD, , , , ,12.4,307,33681,Virulence factor MviM-like protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2532 PE=4 SV=1,4,4,1,3,1,3,1,3,1,3,310428.4961,230298.7383,387476.3047,297404.1621,299840.791,310383.0508,364734.7539,273559.2188,285173.3105,370811.457,1,19690.81055,21418.38477,35534.05078,29178.67773,36065.65625,24192.90234,19750.79688,30955.17188,38976.04688,34117.49219
1184,1,tr|A0A140NB11|A0A140NB11_ECOBD, , , , ,36.5,115,13340,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1853 PE=4 SV=1,6,6,1,4,2,4,2,4,2,4,230828.043,225867.6523,277703.7598,212123.8027,187220.8223,247768.9004,323106.3906,282454.7734,220610.7627,443577.7188,2,119629.6563,92641.9082,232480.0859,206518.418,177333.7891,142356.3145,142250.9082,277762.9375,217579.9648,209933.0352
1185,1,tr|A0A140NB16|A0A140NB16_ECOBD, , , , ,18.3,180,19795,GCN5-related N-acetyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3232 PE=4 SV=1,4,4,1,4,0,4,0,4,0,4,89915.5708,106379.9399,115679.2261,84687.28442,89735.96728,98533.95703,107931.2808,119574.1665,80863.3667,79742.06885,0,0,0,0,0,0,0,0,0,0,0
1186,1,tr|A0A140NB17|A0A140NB17_ECOBD, , , , ,17.8,129,14927,Mutator MutT protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3518 PE=3 SV=1,4,4,1,2,2,2,2,2,2,2,52670.22851,35902.94141,72088.63477,50327.44726,44809.31836,57098.56445,52940.44727,62974.00391,57549.61328,50106.63477,2,45437.29688,40558.06738,61207.54297,54219.03711,74026.92578,60935.74024,60800.73633,58701.84766,62718.36035,62663.03125
1187,1,tr|A0A140NB18|A0A140NB18_ECOBD, , , , ,25.8,306,34455,Curved DNA-binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cbpA PE=3 SV=1,6,6,1,3,3,3,3,3,3,3,407181.0859,536848.2969,563643.2656,272272.5,321531.707,440784.4102,595140.2813,545138.7773,324252.8125,274366.9141,3,127428.1431,115609.2075,323908.2656,189837.4961,241591.0396,193978.4707,148554.9048,332125.0654,267545.748,187919.0615
1188,1,tr|A0A140NB21|A0A140NB21_ECOBD, , , , ,53.4,294,32727,Putative glucose-6-phosphate 1-epimerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1864 PE=3 SV=1,45,45,1,24,21,24,21,24,21,24,7664227.902,7591315.995,11215844.6,6263773.317,5804965.268,8206313.419,8761295.692,11575702.21,6698799.051,5360663.14,21,4244403.203,4673563.314,8829469.172,6451919.719,6910649.028,5481763.469,5773626.869,9316565.773,7140192.863,7222792.186
