New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Nov 11 12:21:04 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2
851	1	tr|A0A140N8X0|A0A140N8X0_ECOBD	 	 	 	 	12.0	167	18717	tRNA-specific adenosine deaminase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tadA PE=3 SV=1	3	3	1.000	3	0	3	0	3.000	0.000	3	84188.168946	98357.640625	81665.66894599999	61538.666992	68724.107421	75393.295899	104302.65039	88907.723633	68543.64160199999	57863.182618000006	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852	1	tr|A0A140N8X1|A0A140N8X1_ECOBD	 	 	 	 	3.4	530	56622	PTS system, maltose and glucose-specific IIBC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2024 PE=4 SV=1	4	4	1.000	1	3	1	3	1.000	3.000	1	151016.3125	121791.36718800002	157692.78125	161295.375	138105.671875	149399.75	101804.195313	141231.234375	186308.34375	136374.59375	3	184510.164062	216642.574218	186902.53125	128019.316407	210483.781251	229616.816407	274566.148439	182888.117188	131699.117188	202887.832031
853	1	tr|A0A140N8X2|A0A140N8X2_ECOBD	 	 	 	 	58.3	223	25535	Two component transcriptional regulator, winged helix family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2469 PE=4 SV=1	47	47	1.000	25	22	25	22	25.000	22.000	25	3798951.3569329996	4671945.941406	4293149.673339	2786901.7551270006	3277348.8837890006	3894732.483887	5041244.189454	3837931.0283209994	2933102.9565430004	3199797.3359389994	22	2958078.634034	2359835.957521	4316544.38623	4712070.066405	3853959.991701	3715628.610839	3091802.181152	3911801.948732001	4701006.760254001	4261704.301758
854	1	tr|A0A140N8X3|A0A140N8X3_ECOBD	 	 	 	 	29.9	301	33810	GTPase Era OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=era PE=3 SV=1	31	31	1.000	15	16	15	16	15.000	16.000	15	2288271.613281	2824643.5996080004	2507563.178711	1853276.5136719998	2342156.297852	2518234.5673829997	2548890.8281260002	2837274.1826189994	1893063.12793	1962937.1767580002	16	2252194.2431650003	1808234.628906	2326922.9365260005	2881601.136719	2576924.7255860004	2876294.49414	2180997.639649	2553531.0273439996	2750942.126954	2722122.618165
855	1	tr|A0A140N8X7|A0A140N8X7_ECOBD	 	 	 	 	18.4	375	41958	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmC PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	20822.895507999998	27192.5625	19991.204102	20553.056640000003	22185.829101	24430.528320999998	25888.604492000002	30903.851562999997	19465.246094000002	18162.173828	1	80192.429688	112649.671875	110118.92968800002	111893.328125	111224.765625	126959.8125	108040.828125	116249.484375	114262.88281300002	120549.9375
856	1	tr|A0A140N8X8|A0A140N8X8_ECOBD	 	 	 	 	21.8	188	21193	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1763 PE=4 SV=1	9	9	1.000	5	4	5	4	5.000	4.000	5	241494.320313	327906.133789	335754.582031	199424.431153	205970.04394600005	271940.071289	286768.34668	387729.904296	196159.482423	183581.10595700002	4	205754.263672	257408.109375	373366.496094	327610.824219	323812.91797	300873.132813	216754.978516	372570.160157	346839.683594	373840.769531
857	1	tr|A0A140N8X9|A0A140N8X9_ECOBD	 	 	 	 	64.5	417	45316	Serine hydroxymethyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=glyA PE=3 SV=1	232	232	1.000	109	123	109	123	109.000	123.000	109	39399185.283938	38649852.67151299	64697996.298095	24374849.209167007	27459131.007079992	41465073.98730701	45494456.84619001	66299514.03783899	26631562.235349007	24973592.04907699	123	28471343.286993	28743873.634463996	74053291.903685	43997065.23962598	49706045.973028	39342199.02081599	33488518.719724998	69370141.27758901	50228120.20386001	50181055.883543
858	1	tr|A0A140N8Y0|A0A140N8Y0_ECOBD	 	 	tr|A0A140N8Y0|A0A140N8Y0_ECOBD, tr|A0A140NH84|A0A140NH84_ECOBD	 	83.6	548	60298	Fumarate hydratase class I OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2034 PE=3 SV=1	255	138	0.541	120	135	66	72	113.520	129.418	66	21080188.609619997	22254207.745975997	39841055.746465	12912892.657593999	12360029.590760997	22231031.140381	25070081.216310002	35060206.107665986	13170853.371945	11636105.958621996	72	9310722.551760001	11845758.686887	38087869.924807	21141149.191162	22617973.501710996	14598243.021483999	13067110.695311999	30387361.321778998	24666804.742066	22118314.113771
859	1	tr|A0A140N8Y1|A0A140N8Y1_ECOBD	 	 	 	 	7.2	359	36987	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cobT PE=3 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	1	8900.852539	8900.182617	9258.099609	14768.134766	9663.610352	9242.051758	12597.401367	8129.90625	12098.710938	9552.714844	2	11556.054442999999	16870.582763	12754.378907	16446.911865	11980.929444	17458.592285	17207.686524	12119.472412000001	15898.873047000001	13352.876465
860	1	tr|A0A140N8Y2|A0A140N8Y2_ECOBD	 	 	 	 	47.3	264	30410	Thymidylate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=thyA PE=3 SV=1	44	44	1.000	21	23	21	23	21.000	23.000	21	7485868.75293	7353795.342774	9319755.220704999	6735052.402344	6184186.252443	7793304.467773	9343855.805664	8381284.9179690005	6958992.029296999	5909491.405762	23	8131570.244872999	7855480.169679999	12205692.080201	11261724.047852999	11139603.792481998	10076933.573609002	10041067.575808	13097664.140625998	12243235.674073	11182696.933106
861	1	tr|A0A140N8Y3|A0A140N8Y3_ECOBD	 	 	 	 	49.4	231	25200	Peptidase_M22 domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1835 PE=4 SV=1	15	15	1.000	5	10	5	10	5.000	10.000	5	860792.883545	874143.212403	921434.395753	835359.702881	817954.404053	979057.007813	983436.981935	1034594.725097	938244.371338	710377.923096	10	981812.9285889999	1121530.714356	1118311.27063	1153225.9448240001	1215873.926514	1324199.1214589998	1225078.07129	1173867.470337	1180743.676025	1260982.945435
862	1	tr|A0A140N8Y5|A0A140N8Y5_ECOBD	 	 	 	 	50.6	85	9685	Glutaredoxin, GrxA family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2745 PE=4 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	572265.029297	655282.529297	453168.85351600003	529192.563478	712118.982422	651025.529297	514820.67627	577694.7226559999	631784.453125	448521.821288	4	705758.791016	1234155.0	449287.068848	611113.813477	727731.4267579999	1151827.158203	790709.193359	395491.680177	523856.712891	747136.65918
863	1	tr|A0A140N8Y8|A0A140N8Y8_ECOBD	 	 	 	 	34.0	462	48722	NAD(P) transhydrogenase subunit beta OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2044 PE=3 SV=1	44	44	1.000	15	29	15	29	15.000	29.000	15	4110250.57666	4743281.869628999	5308205.789306	3488559.3403330003	3454592.647216	4465053.819337	5832059.315918	4280177.582521	3708359.226563	3109114.147218	29	4335501.615234001	3793413.868653	7500237.027342001	7551303.280272	6352433.023439	5464289.276368001	5442600.840822	6663136.7832039995	7982342.901369	6841909.420899001
864	1	tr|A0A140N8Z2|A0A140N8Z2_ECOBD	 	 	 	 	44.8	417	45634	N-acetylmuramoyl-L-alanine amidase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0908 PE=4 SV=1	25	25	1.000	12	13	12	13	12.000	13.000	12	901527.1835919999	1278948.9062510002	1014851.4277349999	608661.2080079999	693671.6972660001	953898.516602	1370420.841798	1096331.123049	634995.593748	636533.6406259999	13	1241147.7929679998	1582541.7187510002	1811775.8457030002	2220250.296875	1989609.2109380001	1761077.2421880001	1546183.7919929996	1973125.5195330004	2394184.4082040004	2080050.644531
865	1	tr|A0A140N8Z3|A0A140N8Z3_ECOBD	 	 	 	 	38.3	162	17336	HTH-type transcriptional regulator IscR OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=iscR PE=3 SV=1	11	11	1.000	6	5	6	5	6.000	5.000	6	330747.152344	439398.546874	268645.23632799997	243861.38476600003	329074.987305	374002.402344	379376.91504000005	420418.640624	286217.563966	398021.260742	5	228352.170654	186907.611939	224993.332032	286689.95117200003	285932.16015500005	494056.686524	261169.552735	297457.01538	266381.885254	295087.27880900004
866	1	tr|A0A140N8Z4|A0A140N8Z4_ECOBD	 	 	 	 	21.9	265	30218	Protein MtfA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=mtfA PE=3 SV=1	10	10	1.000	5	5	5	5	5.000	5.000	5	317582.269043	351018.59179800004	508045.399414	189758.760255	255695.811523	346862.879395	356089.15918	504209.93457	222276.87793000002	193288.80322200002	5	168272.24731399998	204780.361817	281042.468262	195993.757324	244641.192871	233762.491944	204566.70434499998	229286.791993	218758.94043000002	233735.117675
867	1	tr|A0A140N8Z8|A0A140N8Z8_ECOBD	 	 	 	 	18.3	323	37410	Lipid A biosynthesis myristoyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=lpxM PE=3 SV=1	9	9	1.000	4	5	4	5	4.000	5.000	4	225577.227295	265332.494385	245982.518554	200647.226563	238519.82373200002	266709.249512	250591.077637	287789.775146	214855.51464799998	241279.486329	5	237467.02539	232175.01464900002	284239.98046999995	290518.634766	303595.60156200005	326495.29296900006	250105.283204	286828.789064	282315.361328	288556.64257799997
868	1	tr|A0A140N901|A0A140N901_ECOBD	 	 	 	 	25.7	140	15473	L-fucose mutarotase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fucU PE=3 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	337210.945313	425036.117188	808387.875	187233.667969	223717.292969	380498.90625	343427.671875	769291.625	181457.136719	152837.488281	3	196858.449219	283809.609375	746538.171875	445546.4375	521623.265625	360285.0	225985.441406	584778.75	505626.390625	528870.234375
869	1	tr|A0A140N902|A0A140N902_ECOBD	 	 	 	 	2.5	283	31190	Protein/nucleic acid deglycase HchA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hchA PE=2 SV=1	10	10	1.000	5	5	5	5	5.000	5.000	5	1167764.8984369999	942642.367188	1974228.5312499998	447561.519531	466610.34765700006	1167234.738281	1160187.0859369999	3465848.398438	419626.375	424729.113282	5	389420.0	437997.205079	1932637.828125	1016713.882813	1251634.957031	549898.021484	534503.750001	3210936.617187	1254771.09375	1297776.785156
870	1	tr|A0A140N903|A0A140N903_ECOBD	 	 	 	 	24.7	477	50676	PTS system, glucose-specific IIBC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2500 PE=4 SV=1	29	29	1.000	15	14	15	14	15.000	14.000	15	2620122.367187	2101674.373048	3470200.5625010002	2461372.892578	2550699.615236	2851591.158204	2330992.1738290004	3512643.597657	2724746.0605480005	2276841.207032	14	2279079.679687	1940750.880859	3412460.9609370003	2112421.158204	2730475.308592	2591334.396486	2647911.6562489998	3744991.34375	2101201.050781	2789823.761718
871	1	tr|A0A140N904|A0A140N904_ECOBD	 	 	 	 	17.1	1093	123907	Tetratricopeptide TPR_2 repeat protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1135 PE=4 SV=1	22	22	1.000	13	9	13	9	13.000	9.000	13	629852.126463	622630.008056	1343403.213868	483230.422119	459397.091309	684417.171874	680562.9020989999	917834.2504879999	493441.778321	413374.256103	9	190031.128907	258659.825927	1187653.2573250001	438310.24829	579150.438965	294209.1047370001	281432.32690499997	717279.9174800001	552509.129394	539153.75403
872	1	tr|A0A140N906|A0A140N906_ECOBD	 	 	 	 	12.5	320	36423	RNA-directed DNA polymerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2766 PE=4 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	136425.0625	140136.029297	227405.353516	82633.26513799999	103084.382812	150459.992188	152239.577148	205407.938477	93293.141602	97820.973633	4	140472.649414	136943.306153	298651.437501	187197.855469	222071.585938	180358.932617	169603.505858	294887.855469	216426.982422	232071.732422
873	1	tr|A0A140N908|A0A140N908_ECOBD	 	 	 	 	24.4	361	40325	Lytic murein transglycosylase B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1024 PE=4 SV=1	13	13	1.000	8	5	8	5	8.000	5.000	8	356506.29492300004	413523.133789	419061.313476	286899.472169	318244.915039	376731.003418	462577.463868	447229.614258	292405.77832	312505.06054800004	5	110881.855468	83905.505859	164638.958008	174627.716796	148276.034181	140143.039063	111345.392579	178130.901368	173711.870117	159831.107422
874	1	tr|A0A140N913|A0A140N913_ECOBD	 	 	 	 	55.5	317	33546	3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fabH PE=3 SV=1	79	79	1.000	40	39	40	39	40.000	39.000	40	6984720.9805930015	6793898.470824	6966909.884888	6373928.622068998	6294153.211670999	7260331.131836	8126937.845217	7585803.173952	6581049.22229	5685442.886597	39	6145032.093997001	7365282.845214	7573211.268553999	7779248.5969239995	7949486.890627001	8648524.798341002	7720800.968751	7596116.230471001	8400709.280275	8556989.814943
875	1	tr|A0A140N914|A0A140N914_ECOBD	 	 	 	 	64.5	183	20059	Nitroreductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1879 PE=4 SV=1	43	43	1.000	23	20	23	20	23.000	20.000	23	4794831.930664	6263411.051758	4935727.233886	3792676.9667970007	3952432.0717780003	4961518.476564	6789391.586425	4927890.446289999	4136265.02832	3580180.0683610006	20	3191686.698485	3642166.343141	4218922.296266001	5367574.750977	4390962.113771	4598636.948609	3751172.569214	3990076.925294	5743654.826659	4860238.458008
876	1	tr|A0A140N916|A0A140N916_ECOBD	 	 	 	 	33.6	110	12407	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2776 PE=4 SV=1	8	8	1.000	5	3	5	3	5.000	3.000	5	284205.530273	426702.418945	430936.639648	174460.335937	197091.712891	294322.95117200003	421382.81054800004	372554.71679700003	167571.234376	199257.115235	3	163684.746094	134596.044922	480408.617188	481672.257812	352676.789063	271103.457032	194359.468749	416930.46875	484065.132812	362838.742188
877	1	tr|A0A140N919|A0A140N919_ECOBD	 	 	 	 	76.7	206	22176	TPR_21 domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1173 PE=4 SV=1	59	59	1.000	29	30	29	30	29.000	30.000	29	6369700.287599	7610973.458985	6505770.734863001	5543745.146973002	5882764.420412	6647109.864259001	7581051.251467	7412961.323729	5404851.321778	5292410.943359001	30	8208880.298583002	8235416.098146	11431180.336424999	11078630.053222	11081798.717774	10776600.110352999	9538512.797362998	11569960.800293999	11325257.893066999	11311120.726564
878	1	tr|A0A140N921|A0A140N921_ECOBD	 	 	 	 	45.0	149	16283	Flavodoxin/nitric oxide synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0939 PE=1 SV=1	11	11	1.000	5	6	5	6	5.000	6.000	5	432868.290527	453390.211427	696013.3847650001	353325.09887700004	372102.98974600004	483619.59472600004	457815.92822299997	624350.015138	373563.266602	377661.24316400004	6	332112.13525500003	380716.765382	526061.626953	494937.839844	496268.450195	484169.95459	358740.296388	542736.444337	525716.194336	535057.548829
879	1	tr|A0A140N923|A0A140N923_ECOBD	 	 	 	 	85.9	128	13848	Iron-sulfur cluster assembly scaffold protein IscU OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1155 PE=3 SV=1	70	70	1.000	36	34	36	34	36.000	34.000	36	12186214.808594	13139296.495606	10278779.339356001	13969227.748048	12960818.864258	13016361.707034001	11316799.368653	11615427.890137002	12219991.800782999	12235757.039064	34	16804337.900879998	23994277.399902	14606677.185547002	17467192.596191	18611380.209473	27830151.521485	18858305.300293997	11873186.557617	15099624.218749002	19085563.134766
880	1	tr|A0A140N924|A0A140N924_ECOBD	 	 	 	 	32.9	365	38169	Flagellar P-ring protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=flgI PE=3 SV=1	16	16	1.000	9	7	9	7	9.000	7.000	9	530438.216796	498942.79199399997	651834.731934	446983.72998299997	520971.13256900007	569819.78711	485684.34961100004	638714.591308	460224.12060499995	452116.16455000004	7	366178.66711400007	424772.66101	633694.44458	514696.28540000005	475361.46728599997	512067.032227	417031.34375000006	499678.794678	438242.445556	537133.1696779999
881	1	tr|A0A140N926|A0A140N926_ECOBD	 	 	 	 	4.9	714	80448	Ribonucleoside-diphosphate reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1044 PE=3 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	32620.363282	27799.878907	53774.806641	26070.156737999998	34125.976563	35304.701171	46289.752928999995	30054.053711	28849.708007999998	37864.671875	3	142271.151367	144714.551758	227774.863281	191395.862305	191692.291016	189923.755859	143924.661132	204306.576172	187341.744141	196510.707032
882	1	tr|A0A140N929|A0A140N929_ECOBD	 	 	 	 	60.5	263	30029	Transcriptional regulator, IclR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1813 PE=4 SV=1	44	44	1.000	21	23	21	23	21.000	23.000	21	3292485.557618	3207925.1191410003	4484482.891601	2736726.924804	2863592.950194	3569187.191407	4009919.317872	3770741.2490260005	2901614.607422	2630168.717773	23	2712987.833007	2301776.62549	4673911.9863289995	3643169.0263659996	3906990.841798	3379054.178711	3386246.4238279997	4490084.251953	4171967.187989	3949916.2753910003
883	1	tr|A0A140N930|A0A140N930_ECOBD	 	 	 	 	47.6	63	7462	Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1183 PE=4 SV=1	7	7	1.000	3	4	3	4	3.000	4.000	3	73768.933838	72237.41339199999	91369.138062	63798.613647	62641.070801	78913.45739699999	81960.16564900002	85296.256592	68441.039062	74083.56982399999	4	44513.19433499999	39841.915649	62691.901977999994	58820.725829999996	63435.673706	56414.124512	56450.896606	66918.239257	57575.7854	65430.786987
884	1	tr|A0A140N931|A0A140N931_ECOBD	 	 	 	 	12.2	492	53100	N-succinylglutamate 5-semialdehyde dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=astD PE=3 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	4	127616.330078	103700.09472600001	232757.044922	109887.660157	127570.515625	160291.470703	129720.373047	176350.388671	97743.404296	134143.941407	3	123028.533203	79991.498047	355310.398438	184751.53711	226218.515626	129102.34179800001	147722.019531	341005.535157	231535.501954	232075.121094
885	1	tr|A0A140N932|A0A140N932_ECOBD	 	 	 	 	69.7	545	60373	CTP synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pyrG PE=3 SV=1	206	206	1.000	104	102	104	102	104.000	102.000	104	53195005.386232994	45279985.817999	62340045.688475	42524597.649167	47267867.683352	55412101.05908699	50134726.69629101	78999524.25781801	47467480.95117	40579637.372067995	102	54558655.298342004	57370980.77710301	73980566.158693	52316419.38183401	66472587.967778005	69425212.15137	62490001.05566501	84304474.18798402	57757768.666503	68867955.12598199
886	1	tr|A0A140N934|A0A140N934_ECOBD	 	 	 	 	38.1	281	30811	Sulfurtransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1165 PE=4 SV=1	31	31	1.000	16	15	16	15	16.000	15.000	16	2717955.3652339997	3045775.603027	3771951.862791	1889661.3330080004	1879634.4448249997	2810097.75879	3582138.9042970003	3977360.3930670004	2026398.4707039997	1849978.956544	15	1628104.9433610002	1506299.984376	3371034.351562	2727183.671875	2655420.2226560004	2117164.478517	1862233.039064	3641373.6250020005	3210754.257813	2858893.3750010002
887	1	tr|A0A140N935|A0A140N935_ECOBD	 	 	 	 	74.5	149	16036	Peptidoglycan-binding LysM OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1054 PE=4 SV=1	20	20	1.000	9	11	9	11	9.000	11.000	9	1113067.2546390002	1007191.374757	1906180.496094	594880.3170170002	694709.866456	1175382.399903	1195031.0786140002	2225509.1118159997	614203.677858	653666.77295	11	599902.9917009999	600892.1145039999	1748870.9619139999	931297.019043	1137351.7680670002	916370.399416	665741.802736	1868724.074219	1109865.6455070002	1181162.393555
888	1	tr|A0A140N937|A0A140N937_ECOBD	 	 	 	 	31.6	228	26565	Transcriptional regulator, GntR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2099 PE=4 SV=1	6	6	1.000	4	2	4	2	4.000	2.000	4	567406.426758	630529.835937	687719.807617	395063.451172	405510.22314399993	603484.541992	742691.347168	676977.129883	414954.003417	406785.103759	2	198532.925781	131199.875	387522.789062	420841.007812	358960.671875	250434.832031	201325.714844	430049.179688	495736.273438	367771.132812
889	1	tr|A0A140N940|A0A140N940_ECOBD	 	 	 	 	52.9	119	13416	Arsenate reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1193 PE=3 SV=1	11	11	1.000	4	7	4	7	4.000	7.000	4	1941001.6640630001	1914824.5703130001	2590400.796875	1581793.921875	1405447.8515630001	2059028.8828130001	2402781.109375	2427819.3125	1580531.5625010002	1419927.5390619999	7	1370838.324219	1526559.99414	2661986.0527339997	2339787.804688	2262691.460938	1944392.197266	1854923.386719	2556286.449219	2503654.765625	2391163.841797
890	1	tr|A0A140N941|A0A140N941_ECOBD	 	 	 	 	28.5	249	26656	Molybdopterin synthase sulfurylase MoeB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2797 PE=4 SV=1	10	10	1.000	4	6	4	6	4.000	6.000	4	459078.654296	471828.053711	479746.511719	420869.448242	421672.72949299996	493644.655274	520368.525391	531558.750976	430997.349609	349700.515625	6	447368.79296899994	528172.522461	558688.5332030001	570905.970703	561510.6523440001	625034.796875	545850.115234	582363.782226	612340.3867190001	623392.3320309999
